"MATERIAL","INSTALLED","NOM_DIA_MM","LENGTH","condition_overall_score_label","condition_CCTV_score","condition_CCTV_date","condition_CCTV_source","condition_CCTV_app_availability","condition_instability_score","condition_corrosivity_score","condition_age_score","SHAPE_Length"
"PP",2022,500,0,"1","None","None","None","no",1,3,1,15.1862231227891
NA,2022,0,0,"1","None","None","None","no",1,1,1,4.79546396564632
"PE",2022,500,0,"1","None","None","None","no",1,3,1,15.6991194129702
"CONC",1970,600,106.91,"2","1","2010","te puna wai","no",1,3,2,106.905057100464
"CONC",1970,600,49.88,"2","1","2010","te puna wai","no",1,3,2,49.8776509158449
"CONC",1970,600,114.97,"2","2","2007","te puna wai","no",1,3,2,114.965953845045
"CONC",1970,600,104.95,"2","2","2007","te puna wai","no",1,3,2,104.950501181087
"CONC",1970,600,83.92,"2","2","2007","te puna wai","no",1,3,2,83.9181450793973
"CONC",1970,600,73.55,"2","2","2007","te puna wai","no",1,3,2,73.5533058970244
"CONC",2006,700,177.71,"1","None","None","None","no",1,3,1,177.712967625892
"CONC",2006,700,87.54,"1","None","None","None","no",1,3,1,87.5386233492829
"CONC",2006,700,59.89,"1","None","None","None","no",1,3,1,59.8947320946526
"PE",2005,630,20.16,"1","1","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,1,20.1634506971389
"PE",2005,630,46.79,"1","1","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,1,46.7875200265559
"PE",2005,630,39.18,"1","1","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,1,39.1816759324658
"PE",2005,630,20.94,"1","1","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,1,20.9375436648597
"CONC",1960,600,24.21,"3","3","2015","te puna wai","no",1,3,3,24.2137633267381
"CONC",1964,600,75.56,"2","2","2017","te puna wai","no",5,1,2,75.5644776230062
"CONC",2003,1200,48.07,"1","None","None","None","no",1,3,1,48.0682644858273
"CONC",1946,675,29.99,"2","2","2011","te puna wai","no",1,1,3,29.9938559252135
"CONC",1918,600,34.41,"3","2","2015","te puna wai","no",1,1,5,34.4074618425737
"VC",2012,600,107.28,"1","None","None","None","no",1,3,1,107.280915889165
"VC",2012,600,107.9,"1","None","None","None","no",1,3,1,107.897830235037
"CONC",2012,600,28.15,"1","None","None","None","no",1,3,1,28.1541410320577
"CONC",1971,635,24.21,"2","2","2015","te puna wai","no",1,1,2,24.2063528886439
"VC",2012,600,214.59,"1","None","None","None","no",1,3,1,214.593072575722
"VC",2012,600,107.62,"1","None","None","None","no",1,3,1,107.619033625202
"CONC",1965,600,21.42,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,21.4180834928651
"CONC",1964,600,3,"2","2","2017","te puna wai","no",5,1,2,3.00086887552173
"CONC",1964,600,10.76,"2","2","2011","te puna wai","no",5,1,2,10.7575948293489
"CONC",1912,600,55.89,"1","1","2018","CCTV Footage Review Log South_Latest.xls","no",1,1,1,55.8877590205183
"CONC",1964,600,98.57,"2","2","2018","te puna wai","no",5,3,2,98.5676279930502
"CONC",1987,750,7.97,"2","2","2010","te puna wai","no",5,1,1,7.96910324365439
"CONC",1965,600,203.12,"2","2","2009","te puna wai","no",5,1,2,203.118288214137
"CONC",1965,600,144.53,"2","1","2009","te puna wai","no",5,1,2,144.529015608521
"CONC",1965,600,130.08,"2","2","2009","te puna wai","no",5,1,2,130.08402003997
"CONC",1964,600,128.02,"2","2","2018","te puna wai","no",1,3,2,128.01500435825
"CONC",1965,600,69.7,"2","2","2009","te puna wai","no",5,3,2,69.700106201496
"CONC",1965,600,59.86,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",1,1,2,59.859892303974
"CONC",1965,600,99.62,"3","3","2018","CCTV Footage Review Log South_Latest.xls","yes",1,1,2,99.6213902439474
"CONC",1964,600,175.71,"2","2","2018","te puna wai","no",1,3,2,175.712001829258
"CONC",1965,600,64.28,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,64.2790140611187
"CONC",1964,600,151.9,"2","2","2018","te puna wai","no",5,3,2,151.903625957772
"CONC",1912,600,252.92,"2","2","2018","CCTV Footage Review Log South_Latest.xls","no",1,1,1,252.917715972999
"CONC",1965,675,125.51,"2","2","2009","te puna wai","no",1,3,2,125.508771294501
"CONC",1967,675,94.05,"2","2","2009","te puna wai","no",5,3,2,94.0463532032621
"CLS",2014,400,11.41,"1","None","None","None","no",1,1,1,11.4103630671347
"CONC",1986,600,108.06,"1","1","2010","te puna wai","no",1,3,1,108.060634965661
"CONC",1986,600,107.03,"2","1","2010","te puna wai","no",5,3,1,107.025953301152
"CONC",1958,750,3.04,"2","2","2018","CCTV Footage Review Log South_Latest.xls","no",1,3,3,3.03572939316051
"CONC",1912,600,43.13,"2","2","2016","te puna wai","no",1,1,1,43.1340330198216
"CONC",1912,600,73.4,"1","1","2018","CCTV Footage Review Log South_Latest.xls","no",1,1,1,73.3954109075006
"CONC",2006,675,323.64,"1","None","None","None","no",1,3,1,323.638394216969
"CONC",2006,675,24.43,"1","None","None","None","no",1,3,1,24.4260821524378
"CONC",1964,600,73.65,"2","2","2018","te puna wai","no",1,3,2,73.6495741267845
"CONC",1964,600,73.99,"2","2","2011","te puna wai","no",1,3,2,73.990399459682
"CONC",1964,600,26.8,"2","2","2018","te puna wai","no",1,3,2,26.8026432414696
"CONC",1964,600,5.89,"2","None","None","None","no",1,3,2,5.89408414075806
"CONC",1985,300,3.26,"1","None","None","None","no",1,1,1,3.25717262155429
"CONC",1969,1200,222.53,"2","2","2016","te puna wai","no",5,3,2,222.532162613889
"CONC",2010,740,101.96,"1","1","2018","te puna wai","no",1,1,1,101.960149145283
"CONC",2010,740,55.86,"1","1","2018","te puna wai","no",1,1,1,55.8563807749381
"CONC",1965,635,75.15,"3","3","2016","te puna wai","no",1,1,2,75.152531464859
"CONC",1992,724,43.69,"2","None","None","None","no",5,3,1,43.6887356794475
"CONC",1964,825,46.76,"3","3","2002","te puna wai","no",1,3,2,46.7559182524097
"CLS",1963,310,8.43,"4","3","2003","te puna wai","no",1,1,5,8.43182251504236
"CONC",1965,900,25,"2","None","None","None","no",1,3,2,25.0016508375685
"CONC",1962,900,133.4,"3","2","2021","CCTV Footage Review Log South_Latest.xls","yes",5,3,3,133.400739566394
"CLS",1997,390,18.34,"2","2","2014","te puna wai","no",1,1,2,18.3372436467583
"CONC",1914,1200,64.2,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,1,5,64.2005095379901
"CONC",1961,635,43.62,"2","2","2015","te puna wai","no",1,1,3,43.6218111846409
"CONC",1964,825,39.51,"2","None","None","None","no",1,3,2,39.5120262593881
"CONC",1940,550,56.98,"3","3","2015","te puna wai","no",5,1,1,56.9754958726722
"CONC",1968,550,42.79,"4","4","2016","te puna wai","yes",5,3,2,42.7891127275515
"PE",2011,500,40.45,"2","2","2011","te puna wai","no",5,1,1,40.4525537366984
"CLS",1965,525,38.23,"5","None","None","None","no",5,1,5,38.2335105355244
"CONC",2017,450,34.59,"2","None","None","None","no",5,3,1,34.5928910664526
"CONC",1989,400,29.57,"2","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,3,1,29.5740822188705
"CONC",1962,440,23.18,"3","None","None","None","no",5,1,3,23.1829501138312
"CONC",1968,550,21.43,"3","None","None","None","no",5,3,2,21.4322958358255
"CONC",1962,457,20.17,"3","None","None","None","no",5,1,3,20.1717243269154
"CONC",2016,457,16.36,"2","None","None","None","no",5,1,1,16.3599873505319
"CONC",1971,470,14.7,"2","2","2004","te puna wai","no",5,1,2,14.7041504116859
"CLS",1971,470,12.63,"4","2","2011","te puna wai","no",5,1,5,12.6324186444344
"CLS",2014,400,8.08,"2","None","None","None","no",5,1,1,8.08339669797064
"CONC",1954,525,7.95,"3","3","2015","te puna wai","no",5,1,3,7.94847495837385
"CONC",1961,525,6.6,"3","2","2016","te puna wai","no",5,1,3,6.5989993859993
"CLS",1965,525,4.74,"5","None","None","None","no",5,1,5,4.74240961918523
"CONC",1996,525,4.07,"2","None","None","None","no",5,1,1,4.07310891594522
"PE",2019,550,3.39,"2","None","None","None","no",5,1,1,3.39299287565903
"CONC",2016,457,2.47,"2","None","None","None","no",5,1,1,2.46824652865635
"CONC",1990,457,1.98,"2","None","None","None","no",5,3,1,1.98020542586012
"CONC",1954,525,1.03,"3","3","2015","te puna wai","no",5,1,3,1.03156766570969
"CONC",1972,440,1,"3","None","None","None","no",5,3,2,0.99918395786986
"CONC",2021,525,56.53,"2","None","None","None","no",3,3,1,56.530143085598
"PE",2011,550,49.57,"1","1","2011","te puna wai","no",3,3,1,49.5730008934242
"CONC",2021,525,49,"2","None","None","None","no",3,3,1,49.0014966156417
"CONC",2021,525,45.58,"2","None","None","None","no",3,3,1,45.5818393058442
"CONC",2021,525,39,"2","None","None","None","no",3,3,1,39.0040015506454
"CONC",1960,440,33.56,"3","None","None","None","no",3,1,3,33.5649013405002
"CONC",1968,550,27.42,"2","None","None","CCTV app","yes",3,3,2,27.4179710324288
"CONC",2021,525,8.28,"2","None","None","None","no",3,3,1,8.28389339935809
"CONC",1967,570,5.18,"2","None","None","None","no",3,1,2,5.18030140102861
"PE",2014,400,273.56,"1","None","None","None","no",1,3,1,273.562653125936
"PE",2013,450,271.1,"1","None","None","None","no",1,3,1,271.102656727899
"PE",2014,400,203.42,"1","None","None","None","no",1,3,1,203.419634956739
"CONC",1967,570,59.81,"2","None","None","None","no",1,1,2,59.8131502937115
"PE",2003,450,31.05,"1","None","None","None","no",1,1,1,31.0523045501971
"CONC",1998,525,30,"1","None","None","None","no",1,3,1,30.0001640001672
"PE",2009,500,11.41,"1","None","None","None","no",1,3,1,11.4090138395973
"CLS",1992,525,11.14,"3","3","2018","te puna wai","no",1,3,2,11.1425119147466
"CONC",1989,440,10.6,"1","None","None","None","no",1,3,1,10.596029870469
"CLS",2007,470,9.62,"3","3","2017","CCTV Footage Review Log South_Latest.xls","no",1,3,1,9.61686457414628
"CONC",1989,440,9.25,"1","None","None","None","no",1,3,1,9.24810701569348
"CONC",1972,440,6.86,"2","None","None","CCTV app","yes",1,1,2,6.8649839070466
"CONC",1957,550,5.46,"2","None","None","None","no",1,1,3,5.46269929112102
"CONC",2009,450,2.53,"1","None","None","None","no",1,1,1,2.53411684195137
"CONC",2002,740,2.62,"1","None","None","None","no",1,1,1,2.61994462737053
"CONC",1961,635,66.87,"3","3","2015","te puna wai","no",1,1,3,66.8688186302648
"CONC",1988,450,89.97,"3","3","2001","te puna wai","no",1,1,1,89.9745892304241
"CONC",1962,300,10.47,"3","None","None","None","no",5,1,3,10.4715109528811
NA,NA,0,0,"3","None","None","None","no",3,3,3,75.3212512513053
"CONC",1961,450,25.52,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,25.5223222208189
"CONC",2010,525,66.52,"2","1","2012","te puna wai","no",5,1,1,66.5203773947458
"PE",2021,500,60.78,"2","None","None","None","no",5,3,1,60.7828476573113
"CONC",2003,450,49.07,"2","2","2014","te puna wai","no",5,3,1,49.0663769283762
"PE",2011,500,38.67,"2","1","2011","te puna wai","no",5,3,1,38.6733328654775
"CONC",1926,450,24.3,"2","2","2016","te puna wai","no",5,1,1,24.3030117852838
"CONC",1969,450,13.16,"2","2","2016","te puna wai","no",5,1,2,13.1600402808813
"CONC",1969,450,12.2,"2","None","None","None","no",5,1,2,12.1969691729554
"CONC",1965,450,2.1,"2","2","2013","te puna wai","no",5,1,2,2.09975397885773
"CONC",2000,525,178.63,"1","1","2012","te puna wai","no",1,1,1,178.634895971707
"PE",2020,450,178.02,"1","None","None","None","no",1,3,1,178.023547797675
"CONC",2000,525,175.62,"1","1","2012","te puna wai","no",1,1,1,175.616843582747
"CONC",2013,550,145.41,"1","None","None","None","no",1,1,1,145.411026430656
"PE",2013,560,141.03,"1","None","None","None","no",1,1,1,141.027998750653
"CONC",2013,550,128.22,"1","None","None","None","no",1,1,1,128.221953879732
"VC",1910,450,121.16,"3","3","2018","te puna wai","yes",1,1,4,121.159180243154
"PE",2013,560,120.42,"1","None","None","None","no",1,3,1,120.418931559873
"CONC",2013,550,116.16,"1","None","None","None","no",1,1,1,116.158866294554
"PE",2020,400,111.19,"1","None","None","None","no",1,3,1,111.187703921913
"VC",1910,450,110.93,"1","1","2013","te puna wai","yes",1,1,1,110.931386060978
"CONC",1965,490,106.22,"1","None","None","None","no",1,3,1,99.5566926662309
"CONC",2013,550,66.13,"1","None","None","None","no",1,1,1,66.1263208241616
"VC",1910,450,55.14,"3","3","2013","te puna wai","yes",1,1,4,55.1449429349028
"PE",2020,400,54.07,"1","None","None","None","no",1,3,1,54.0724773116457
"PE",2020,400,52.56,"1","None","None","None","no",1,3,1,52.5599385471312
"VC",1910,450,44.11,"3","3","2013","te puna wai","yes",1,1,4,44.1118735826471
"PE",2021,500,44.11,"1","None","None","None","no",1,3,1,44.1146787785384
"CONC",2013,550,28.41,"1","None","None","None","no",1,1,1,28.4067093924979
"PE",2021,450,9.97,"1","None","None","None","no",1,3,1,9.97034557122582
"PE",2021,450,4.5,"1","None","None","None","no",1,3,1,4.52794998214726
"CONC",2018,525,2.12,"1","None","None","None","no",1,1,1,2.12452122841647
"CONC",1961,450,18.5,"3","2","2016","CCTV Footage Review Log South_Latest.xls","no",5,1,3,18.5021431017189
"PE",2011,900,46.86,"1","1","2015","te puna wai","no",3,3,1,46.8572672191925
"CONC",1989,900,35.67,"2","2","2015","te puna wai","no",1,3,1,35.6741978791642
"CONC",1989,900,184.57,"2","2","2015","te puna wai","no",5,3,1,184.570598658773
"CONC",1961,635,21.35,"3","None","None","None","no",5,1,3,21.3531269662898
"CONC",1912,910,43.47,"4","3","2016","te puna wai","no",5,1,5,43.4665128051135
"CONC",1912,910,64.59,"3","2","2016","te puna wai","no",5,1,5,64.5921130169626
"CONC",1912,910,66.86,"4","3","2009","te puna wai","no",5,1,5,66.8618217711164
"CONC",1912,910,50.11,"3","2","2016","te puna wai","no",5,1,5,50.1149218021692
"PE",2012,800,51.06,"1","1","2015","te puna wai","no",3,3,1,51.062502296303
"CONC",1967,800,2.34,"2","2","2017","te puna wai","no",1,1,2,2.34201037144289
"CONC",1960,490,137.23,"2","None","None","None","no",1,1,3,137.227262685309
"CONC",2012,1000,14.04,"2","None","None","CCTV app","yes",3,3,1,14.0354415685115
"CLS",1961,315,11.1,"4","None","None","None","no",1,1,5,11.0966761484672
"CONC",1962,300,10.01,"2","None","None","None","no",1,1,3,10.0112356798651
"CLS",1962,315,5.2,"4","None","None","None","no",1,1,5,5.2043620269703
"CONC",1966,450,171.11,"3","3","2001","te puna wai","no",1,1,2,171.11170323936
"CONC",1965,450,89.32,"2","2","2011","te puna wai","no",1,3,2,89.3167638509317
"CONC",1962,525,104.04,"3","2","2021","CCTV Footage Review Log South_Latest.xls","yes",5,1,3,104.038884444357
"CONC",1962,525,92.32,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,92.3209467318905
"CONC",1962,525,91.83,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,91.8289023156486
"CONC",1962,525,98.11,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,98.1119443175099
"CONC",1962,525,70.34,"2","2","2021","CCTV Footage Review Log South_Latest.xls","yes",1,1,3,70.3445829086696
"CONC",1962,525,43.93,"2","2","2016","te puna wai","yes",1,1,3,43.9296351259236
"CONC",1962,525,19.19,"2","2","2016","te puna wai","yes",1,1,3,19.1938199340646
"CONC",1978,470,113.47,"2","2","2014","te puna wai","no",1,1,2,113.47161284966
"CONC",1962,525,103.17,"3","3","2004","te puna wai","no",1,3,3,103.173339011814
"CONC",2009,550,66.78,"3","3","2010","te puna wai","no",5,1,1,66.7828976138395
"CONC",2009,550,80.45,"2","1","2010","te puna wai","no",5,1,1,80.446994947398
"CONC",1969,450,88.76,"2","2","2016","te puna wai","no",1,3,2,88.7635511591851
"CONC",1965,525,43.9,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,43.8999141692771
"CONC",1971,470,143.81,"2","2","2004","te puna wai","no",5,1,2,143.81324827596
"CONC",1971,470,141.7,"2","None","None","None","no",5,1,2,141.704060132753
"CONC",1971,470,107.88,"2","2","2004","te puna wai","no",5,1,2,107.881393126443
"CONC",1962,525,91.5,"3","2","2010","te puna wai","no",5,3,3,91.5020275818436
"CONC",1962,525,89.02,"3","2","2010","te puna wai","no",5,3,3,89.0219680162791
"CONC",1972,900,4.87,"3","3","2017","te puna wai","no",5,1,2,4.8741737365784
"PE",2012,450,2.46,"2","None","None","None","no",5,3,1,2.46262019198246
"PE",2014,400,86.3,"2","None","None","None","no",3,3,1,86.2991793236462
"PE",2014,400,83.09,"2","None","None","None","no",3,3,1,83.0949381158515
"CONC",1995,450,39.32,"2","None","None","CCTV app","yes",5,1,1,39.3242846904073
"CONC",2012,525,96.61,"2","2","2016","te puna wai","no",1,3,1,96.609697969708
"CONC",2012,525,8.4,"1","1","2016","te puna wai","no",5,1,1,8.39609657958657
"CONC",2012,525,149.5,"2","2","2016","te puna wai","no",1,3,1,149.499119343218
"CONC",2012,525,99.34,"1","1","2016","te puna wai","no",1,3,1,99.3447300990481
"CONC",2012,525,93.45,"2","2","2016","te puna wai","no",1,3,1,93.4534058048663
"CONC",2012,525,140.99,"2","2","2016","te puna wai","no",5,3,1,140.986544471385
"VC",1913,450,9.62,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",1,1,1,9.62238611129901
"PE",2005,570,18.79,"1","1","2015","te puna wai","no",1,1,1,18.7850827117841
"CONC",1959,570,88.82,"3","3","2015","te puna wai","no",5,1,3,88.8202404199544
"CONC",1959,570,53.74,"3","3","2015","te puna wai","no",5,1,3,53.7431144480775
"CONC",2007,450,37.95,"1","1","2008","te puna wai","yes",1,3,1,37.9508908276106
"CONC",2007,450,64.77,"2","1","2008","te puna wai","yes",5,3,1,64.7725627888765
"CONC",1972,800,2.81,"2","2","2017","te puna wai","no",5,1,2,2.81118205226011
"PE",2012,450,68.81,"1","1","2014","te puna wai","no",1,1,1,68.8075919162846
"CONC",2007,450,93.85,"1","1","2008","te puna wai","yes",1,3,1,93.8512338489496
"CONC",2007,450,64.52,"1","1","2008","te puna wai","yes",1,3,1,64.5168353750908
"CONC",2007,450,70.87,"1","1","2008","te puna wai","yes",1,3,1,70.8727948830641
"CONC",2007,450,67.1,"1","1","2008","te puna wai","yes",1,3,1,67.1043459543586
"CONC",2008,470,245.76,"2","None","None","None","no",5,1,1,245.764443135702
"CLS",1997,390,5.56,"2","2","2014","te puna wai","no",1,1,2,5.5584890788825
"CONC",2007,525,86.48,"1","1","2008","te puna wai","yes",1,3,1,86.4847745823646
"CONC",2007,525,84.81,"1","1","2008","te puna wai","yes",1,3,1,84.809637562435
"CONC",2007,525,76.91,"1","1","2008","te puna wai","yes",1,3,1,76.9096480943175
"CONC",2007,525,67.37,"1","1","2008","te puna wai","yes",1,3,1,67.3715635967648
"CONC",2007,525,26.06,"1","1","2008","te puna wai","yes",1,3,1,26.062961950554
"CONC",1963,450,109.47,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,109.467701121036
"CONC",2005,450,16.38,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,1,16.3827955306232
"CONC",1963,450,105.03,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,105.034560721782
"CONC",1963,450,18.73,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,18.733643503262
"PE",2011,560,157.88,"1","None","None","CCTV app","yes",1,1,1,157.879622065846
"CONC",1960,450,20.06,"3","3","2015","te puna wai","no",5,5,3,20.0601690330968
"CONC",1963,450,123.4,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,123.398087723723
"CONC",1963,450,132.58,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,132.583693211977
"CONC",1963,450,107.01,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,107.012721959816
"CONC",1963,450,51.88,"2","2","2015","CCTV Footage Review Log South_Latest.xls","no",1,3,3,51.8796432377947
"CONC",1998,450,117.52,"1","None","None","None","no",1,3,1,117.519368379976
"CONC",1998,450,126.67,"1","None","None","None","no",1,3,1,126.668407451718
"CONC",1998,450,77.44,"1","None","None","None","no",1,3,1,77.4378780598082
"CONC",2009,470,324.17,"2","2","2010","te puna wai","no",1,3,1,324.170877923003
"PVC-U",2011,500,339.29,"1","None","None","CCTV app","yes",1,1,1,339.292221273716
"CONC",1965,525,94.43,"2","2","2018","CCTV Footage Review Log South_Latest.xls","yes",3,3,2,94.4290878271687
"CLS",1993,550,13.35,"2","2","2011","te puna wai","no",5,1,2,13.3521120050295
"CONC",1992,525,9.56,"3","3","2001","te puna wai","no",5,1,1,9.56344435670091
